tmdbId,title,genres,info,tmdburl,rating_count,rating_avg,poster_path,year,trailer_url
30014,House by the River,"Thriller, Crime, Drama","Wealthy writer Stephen Byrne tries to seduce the family maid, but when she resists, he kills her. Long jealous of his brother John, Stephen does his best to pin the blame for the murder on his sibling. Also affected by Stephen's arrogant dementia is his long-suffering wife Marjorie.",https://www.themoviedb.org/movie/30014,81,6.7,https://image.tmdb.org/t/p/original/FfR9iwl8MBQT7Ym7ap9iOwEvwi.jpg,1950,
29106,Whirlpool,"Thriller, Crime, Drama","The wife of a psychoanalyst falls prey to a devious quack hypnotist when he discovers she is an habitual shoplifter. Then one of his previous patients now being treated by the real doctor is found murdered, with her still at the scene, and suspicion points only one way.",https://www.themoviedb.org/movie/29106,77,6.422,https://image.tmdb.org/t/p/original/swwFPsZxjYMyQPkcqDrQs6yQ7Aq.jpg,1950,https://www.youtube.com/watch?v=huqyli8aE_g
37744,Rocketship X-M,"Science Fiction, Adventure","Astronauts blast off to explore the moon on Rocketship X-M or ""Rocketship eXploration Moon"". A spacecraft malfunction and some fuel miscalculations cause them to end up landing on Mars. On Mars, evidence of a once powerful civilization is found. The scientists determined that an atomic war destroyed most of the Martians. Those that survived reverted to a caveman like existence.",https://www.themoviedb.org/movie/37744,48,4.9,https://image.tmdb.org/t/p/original/kEODdwwJBEROPYpFUPWHSAm1ZTJ.jpg,1950,https://www.youtube.com/watch?v=tG9RD1lje_s
90912,Texas Tom,"Animation, Comedy, Western","Tom is a cowboy boot-wearing cat at a Texas dude ranch. When a beautiful female cat comes for a visit, Tom takes time from his regular torturing of Jerry to use the mouse as a way to impress the dame. Naturally, Jerry gives Tom his comeuppance.",https://www.themoviedb.org/movie/90912,46,6.6,https://image.tmdb.org/t/p/original/u03zseZNYAvGKcVZgKGVOnILh0.jpg,1950,
58513,The Beauty of the Devil,"Drama, Fantasy, Comedy","Henri Faust, retiring after 50 years as a professor in a circa-1700 French university, despairs at the ravages of old age ... whereupon Mephistopheles, agent of Lucifer, appears as a virile, handsome young man  and exchanges bodies with him to induce Faust to sign a pact to exchange his soul for renewed youth, riches and power.  But though the ""new"" Faust is attracted by the material improvements in his life, he remains wary of signing, while Mephistopheles, now posing as the aged professor whose body he inhabits, must find a way to trick him into signing the pact - and dissuade him from the love of a gypsy girl who prays for his soul - or find himself damned by his own Master...",https://www.themoviedb.org/movie/58513,57,7.3,https://image.tmdb.org/t/p/original/amyT9hugNHyGbmFFPUgDWKB3zZe.jpg,1950,
1882,The Men,Drama,"Ken, a WWII GI, returns home after he's paralyzed in battle. Residing in the paraplegic ward of a veteran's hospital and embittered by his condition, he refuses to see his fiancée and sinks into a solitary world of hatred and hostility. Head physician, Dr. Brock cajoles the withdrawn Ken into the life of the ward, where fellow patients Norm, Leo and Angel begin to pull him out of his spiritual dilemma.",https://www.themoviedb.org/movie/1882,73,6.986,https://image.tmdb.org/t/p/original/88hG50Z7EMxKdsKOBc5o2yOpPB5.jpg,1950,https://www.youtube.com/watch?v=JVA_I-xB4PM
202688,Mystery Submarine,"War, Drama, Thriller","Posing as an ex-German medical officer, a U. S. Navy Intelligence Officer sets out to rescue a kidnapped scientist, and sink a Nazi submarine, hiding off the coast of South America.",https://www.themoviedb.org/movie/202688,0,0.0,https://image.tmdb.org/t/p/original/kgcJ3OcqbCqQtu7uFqkUbTSxmrx.jpg,1950,
106358,Atom Man vs. Superman,"Action, Science Fiction","Superman battles Lex Luthor, who is using a teleportation device and a new identity as Atom Man in his criminal plans.",https://www.themoviedb.org/movie/106358,12,5.2,https://image.tmdb.org/t/p/original/ujs17umEBEhhBONTBF5OXJ3h3Pc.jpg,1950,
52971,Rabbit of Seville,"Animation, Comedy, Music","Behind the Hollywood Bowl stage which is playing the opera The Barber of Seville, Bugs Bunny flees into the backstage area with Elmer Fudd in close pursuit. Seeing his opportunity to fight on his terms, Bugs raises the curtain on Elmer, trapping him on stage. As the orchestra begins playing, Bugs comes into play as the barber who is going to make sure that Elmer is going to get a grooming he will never forget.",https://www.themoviedb.org/movie/52971,164,7.518,https://image.tmdb.org/t/p/original/27VEl23uM1aDxR9if2Ncs8IbSmK.jpg,1950,https://www.youtube.com/watch?v=Am45xtLQreA
165355,The Astonished Heart,"Drama, Romance","Several years after graduation, best friends Barbara (Celia Johnson) and Leonora (Margaret Leighton) reconnect as if not a day has gone by. But Leonora could do without Barbara's husband, Christian (Noel Coward), whom she finds arrogant and off-putting ... at first. One evening alone together, romance is set ablaze, leaving Christian with a lot of explaining to do to Barbara.",https://www.themoviedb.org/movie/165355,4,4.5,https://image.tmdb.org/t/p/original/zIxWU6kHFtxSixWqE1Cs0ExgGaK.jpg,1950,
4173,Stromboli,Drama,"After the end of WWII, a young Lithuanian woman and a young Italian man from Stromboli impulsively marry, but married life on the island is more demanding than she can accept.",https://www.themoviedb.org/movie/4173,192,7.057,https://image.tmdb.org/t/p/original/nGQwqxXyhciDe1oDp7K87D1tRh5.jpg,1950,https://www.youtube.com/watch?v=n1cWuVFEtsU
25392,Destination Moon,"Science Fiction, Drama, Adventure","A team composed of an aerospace scientist, an ex-Air Force general, and an industrialist conceives an ambitious plan to land Americans on the moon. From their base in the Mojave Desert, they construct and successfully launch a spacecraft named ""Luna"" that contains a cargo of four astronauts. But a critical miscalculation of needed power to escape the moon's gravitational pull may put the astronauts' lives in danger.",https://www.themoviedb.org/movie/25392,80,5.8,https://image.tmdb.org/t/p/original/2dsJUooqTX5BkOmkfnuuFlkmbB6.jpg,1950,https://www.youtube.com/watch?v=Fk0vNz_OkaM
252876,Bomba and the Hidden City,"Adventure, Drama",A nature photographer and his guide meet a corrupt emir with a dirty secret. Only jungle-dwelling Bomba knows the truth.,https://www.themoviedb.org/movie/252876,8,4.6,https://image.tmdb.org/t/p/original/xuGhgpTTwJ1NEodPhmvop1t2hHs.jpg,1950,
111390,Stars in My Crown,"Drama, Western","Civil War veteran Josiah Grey comes to a small town to be a gospel minister. In time, he has a family and many friends but also finds friction with a few of his parishioners.",https://www.themoviedb.org/movie/111390,47,6.926,https://image.tmdb.org/t/p/original/5SvhsNBMJDJyOAkGBo26OHFI5Kx.jpg,1950,https://www.youtube.com/watch?v=L-J8OHUB7dI
28433,No Way Out,"Drama, Crime, Thriller","Two hoodlum brothers are brought into a hospital for gunshot wounds, and when one of them dies the other accuses their black doctor of murder.",https://www.themoviedb.org/movie/28433,91,6.9,https://image.tmdb.org/t/p/original/qI87rYk8XoIGN8EtyftxKHS092n.jpg,1950,https://www.youtube.com/watch?v=RoPgjt31rsk
43396,Union Station,"Drama, Thriller, Crime","Police catch a break when suspected kidnappers are spotted on a train heading towards Union Station. Police, train station security and a witness try to piece together the crime and get back the blind daughter of a rich business man.",https://www.themoviedb.org/movie/43396,41,6.268,https://image.tmdb.org/t/p/original/oF9dN6RO2sgAQj1uANJR8ZOTS4T.jpg,1950,https://www.youtube.com/watch?v=ocVvBYGi55o
53454,Bee at the Beach,"Animation, Comedy","Donald cheerfully sets up his umbrella etcetera for a day at the beach, but so did a mischievously lazy bee, who doesn't accept his actions inadvertently mess up the bee's spot. Once Donald is in the water in an inflatable raft, the irate insect uses its angle to sting not the duck, but the dingy, more often then Donald has fingers and toes to stuff in the holes, next makes sure to attract the 'gastronomical' attention of a whole band of sharks: duck hunting season at sea is open. Donald uses all the resourcefulness of desperation, and his only weapon, the beach umbrella...",https://www.themoviedb.org/movie/53454,27,6.296,https://image.tmdb.org/t/p/original/dLpioR9ib7AQT2JcMbp5m62TWJz.jpg,1950,
100311,Homeless Hare,"Animation, Comedy",A construction worker destroys Bugs' home with a steam shovel and refuses to repair the damage.,https://www.themoviedb.org/movie/100311,31,6.903,https://image.tmdb.org/t/p/original/huTuE2hiNkHwDuDYXrRcJkZJduX.jpg,1950,
178607,Right Cross,Drama,A sportswriter  forms a ring triangle with a fight manager's daughter and her Mexican-American boxer.,https://www.themoviedb.org/movie/178607,5,6.6,https://image.tmdb.org/t/p/original/s8GHffbO7nV24tVl5PYca854YAj.jpg,1950,https://www.youtube.com/watch?v=_oWsnnKO7QU
120112,Wyoming Mail,Western,"In 1869, the United States begins a railroad mail service to the West Coast which proves highly tempting to train robbers, in particular an organized gang with one of the mail's supposed guardians in their pay. Prizefighter Steve Davis, a former army intelligence man, is hired to track down the gang and save the Territorial Mail Service. Steve goes undercover in territorial prison, leans Morse Code from a fellow prisoner, breaks jail, infiltrates the gang...and finds time to romance dance-hall singer Mary, who proves to have hidden depths...",https://www.themoviedb.org/movie/120112,6,4.4,https://image.tmdb.org/t/p/original/fIMKcqymfron3d7UeUqHN6tCmj8.jpg,1950,
125666,Killer Shark,Adventure,"A college student takes a break and goes out to sea with his father, the captain of a shark-hunting boat. When his inexperience results in an accident in which his father and a crewman are badly injured, he tries to make up for it by rounding up another crew and going back out on the hunt. However, things don't turn out quite the way he planned.",https://www.themoviedb.org/movie/125666,3,6.0,https://image.tmdb.org/t/p/original/6BD8hP3izTxJwkElczUBr4rOJ9W.jpg,1950,
64521,Buccaneer's Girl,"Adventure, Comedy, Action, Romance",A New Orleans performer loves a pirate who robs only from the shipowner who ruined his father.,https://www.themoviedb.org/movie/64521,13,5.6,https://image.tmdb.org/t/p/original/nrbMsOXZvFQfwE8bzlsrlt9Z9DG.jpg,1950,https://www.youtube.com/watch?v=LNLBia4uW5A
54615,When Willie Comes Marching Home,"Comedy, War","When Willie leaves home to join the war effort he is all ready to become a hero, but he is only frustrated when his posting ends up to be in his home town, and he is recruited into training, keeping him from the action. However, when he finds himself accidently behind enemy lines he unexpectedly becomes a hero after all.",https://www.themoviedb.org/movie/54615,12,7.0,https://image.tmdb.org/t/p/original/6AmE1YWygXiNvWbaQMrCCOEOzws.jpg,1950,
532061,Zhukovsky,"Drama, History",A biographical film about the fate of the great Russian mechanic and creator of aerodynamics Nikolai Egorovich Zhukovsky.,https://www.themoviedb.org/movie/532061,3,7.0,https://image.tmdb.org/t/p/original/pXRrOmfxXUL8sCSjaKDwdmVuBpk.jpg,1950,
111740,Sideshow,"Mystery, Crime",A Treasury Department agent on the trail of an international jewel smuggling ring joins a carnival that he thinks the gang is using as a front. He finally locates the jewels hidden as the eyes of wax figures.,https://www.themoviedb.org/movie/111740,0,0.0,https://image.tmdb.org/t/p/original/rgMFDPhCCfAfNlwtpQlfkqii6bi.jpg,1950,
43390,Summer Stock,"Music, Romance","To Jane Falbury's New England farm comes a troup of actors to put up a show, invited by Jane's sister. At first reluctant she has them do farm chores in exchange for food. Her reluctance becomes attraction when she falls in love with the director, Joe, who happens to be her sister's fiance.",https://www.themoviedb.org/movie/43390,49,6.7,https://image.tmdb.org/t/p/original/akCdZrlDIoIRXbL8rZOoHFxSkWY.jpg,1950,https://www.youtube.com/watch?v=8r0kUdQrgYs
36375,Edge of Doom,"Crime, Drama, Thriller",A priest sets out to catch the man who killed one of his colleagues.,https://www.themoviedb.org/movie/36375,18,5.9,https://image.tmdb.org/t/p/original/ctWWBKph5z5KEZIwetYSmULUPga.jpg,1950,
177447,King of the Bullwhip,Western,A whip-cracking federal marshal goes under cover as a masked bandit to ferret out a gold-bullion thief.,https://www.themoviedb.org/movie/177447,1,6.0,https://image.tmdb.org/t/p/original/ay1vVT2geLrR8LxvEnTomdrAzDv.jpg,1950,
179057,No Sad Songs for Me,Drama,"Mary Scott learns she only has ten months to live before dying of an incurable disease. She manages to keep the news from her husband, Brad and daughter, Polly. She tries to make every moment of her life count, but her effort is weakened by the discovery that Brad is interested in his assistant, Chris Radner. But when she learns that Brad does indeed love her and not Chris, and that Chris is leaving town, she realizes what she must do to ensure the future happiness of Brad and Polly. She persuades Chris to stay, makes a genuine friend of her and watches Polly grow towards Chris.",https://www.themoviedb.org/movie/179057,6,6.2,https://image.tmdb.org/t/p/original/u0yX8LKaXRPXZ8iI7JdvDQr6Xpp.jpg,1950,https://www.youtube.com/watch?v=eYPPKpuePIs
43386,Cyrano de Bergerac,"Adventure, Drama, Romance","France, 1640. Cyrano, the charismatic swordsman-poet with the absurd nose, hopelessly loves the beauteous Roxane; she, in turn, confesses to Cyrano her love for the handsome but tongue-tied Christian. The chivalrous Cyrano sets up with Christian an innocent deception, with tragic results.",https://www.themoviedb.org/movie/43386,60,6.9,https://image.tmdb.org/t/p/original/l4JFOXslwb90opz8xozfIhPke8z.jpg,1950,
12092,Alice in Wonderland,"Animation, Family, Fantasy, Adventure","On a golden afternoon, young Alice follows a White Rabbit, who disappears down a nearby rabbit hole. Quickly following him, she tumbles into the burrow - and enters the merry, topsy-turvy world of Wonderland! Memorable songs and whimsical escapades highlight Alice's journey, which culminates in a madcap encounter with the Queen of Hearts - and her army of playing cards!",https://www.themoviedb.org/movie/12092,5786,7.197,https://image.tmdb.org/t/p/original/20cvfwfaFqNbe9Fc3VEHJuPRxmn.jpg,1951,https://www.youtube.com/watch?v=JY2rHymtNvc
20853,Detective Story,"Crime, Drama","Tells the story of one day in the lives of the various people who populate a police detective squad. An embittered cop, Det. Jim McLeod, leads a precinct of characters in their grim daily battle with the city's lowlife. The characters who pass through the precinct over the course of the day include a young petty embezzler, a pair of burglars, and a naive shoplifter.",https://www.themoviedb.org/movie/20853,137,7.0,https://image.tmdb.org/t/p/original/uXfkupU1a0gePncfdEV7STgsYtU.jpg,1951,https://www.youtube.com/watch?v=mN8cE2TSjEo
